"","Province/State","Country/Region","date","CumConfirmed","CumDeaths","CumRecovered"
"451","Himachal Pradesh","India",2020-01-24,0,0,0
"452","Himachal Pradesh","India",2020-01-25,0,0,0
"453","Himachal Pradesh","India",2020-01-26,0,0,0
"454","Himachal Pradesh","India",2020-01-27,0,0,0
"455","Himachal Pradesh","India",2020-01-28,0,0,0
"456","Himachal Pradesh","India",2020-01-29,0,0,0
"457","Himachal Pradesh","India",2020-01-30,0,0,0
"458","Himachal Pradesh","India",2020-01-31,0,0,0
"459","Himachal Pradesh","India",2020-02-01,0,0,0
"460","Himachal Pradesh","India",2020-02-02,0,0,0
"461","Himachal Pradesh","India",2020-02-03,0,0,0
"462","Himachal Pradesh","India",2020-02-04,0,0,0
"463","Himachal Pradesh","India",2020-02-05,0,0,0
"464","Himachal Pradesh","India",2020-02-06,0,0,0
"465","Himachal Pradesh","India",2020-02-07,0,0,0
"466","Himachal Pradesh","India",2020-02-08,0,0,0
"467","Himachal Pradesh","India",2020-02-09,0,0,0
"468","Himachal Pradesh","India",2020-02-10,0,0,0
"469","Himachal Pradesh","India",2020-02-11,0,0,0
"470","Himachal Pradesh","India",2020-02-12,0,0,0
"471","Himachal Pradesh","India",2020-02-13,0,0,0
"472","Himachal Pradesh","India",2020-02-14,0,0,0
"473","Himachal Pradesh","India",2020-02-15,0,0,0
"474","Himachal Pradesh","India",2020-02-16,0,0,0
"475","Himachal Pradesh","India",2020-02-17,0,0,0
"476","Himachal Pradesh","India",2020-02-18,0,0,0
"477","Himachal Pradesh","India",2020-02-19,0,0,0
"478","Himachal Pradesh","India",2020-02-20,0,0,0
"479","Himachal Pradesh","India",2020-02-21,0,0,0
"480","Himachal Pradesh","India",2020-02-22,0,0,0
"481","Himachal Pradesh","India",2020-02-23,0,0,0
"482","Himachal Pradesh","India",2020-02-24,0,0,0
"483","Himachal Pradesh","India",2020-02-25,0,0,0
"484","Himachal Pradesh","India",2020-02-26,0,0,0
"485","Himachal Pradesh","India",2020-02-27,0,0,0
"486","Himachal Pradesh","India",2020-02-28,0,0,0
"487","Himachal Pradesh","India",2020-02-29,0,0,0
"488","Himachal Pradesh","India",2020-03-01,0,0,0
"489","Himachal Pradesh","India",2020-03-02,0,0,0
"490","Himachal Pradesh","India",2020-03-03,0,0,0
"491","Himachal Pradesh","India",2020-03-04,0,0,0
"492","Himachal Pradesh","India",2020-03-05,0,0,0
"493","Himachal Pradesh","India",2020-03-06,0,0,0
"494","Himachal Pradesh","India",2020-03-07,0,0,0
"495","Himachal Pradesh","India",2020-03-08,0,0,0
"496","Himachal Pradesh","India",2020-03-09,0,0,0
"497","Himachal Pradesh","India",2020-03-10,0,0,0
"498","Himachal Pradesh","India",2020-03-11,0,0,0
"499","Himachal Pradesh","India",2020-03-12,0,0,0
"500","Himachal Pradesh","India",2020-03-13,0,0,0
"501","Himachal Pradesh","India",2020-03-14,0,0,0
"502","Himachal Pradesh","India",2020-03-15,0,0,0
"503","Himachal Pradesh","India",2020-03-16,0,0,0
"504","Himachal Pradesh","India",2020-03-17,0,0,0
"505","Himachal Pradesh","India",2020-03-18,0,0,0
"506","Himachal Pradesh","India",2020-03-19,0,0,0
"507","Himachal Pradesh","India",2020-03-20,0,0,0
"508","Himachal Pradesh","India",2020-03-21,2,0,0
"509","Himachal Pradesh","India",2020-03-22,2,0,0
"510","Himachal Pradesh","India",2020-03-23,3,0,1
"511","Himachal Pradesh","India",2020-03-24,3,0,1
"512","Himachal Pradesh","India",2020-03-25,3,0,1
"513","Jammu and Kashmir","India",2020-01-22,0,0,0
"514","Jammu and Kashmir","India",2020-01-23,0,0,0
"515","Jammu and Kashmir","India",2020-01-24,0,0,0
"516","Jammu and Kashmir","India",2020-01-25,0,0,0
"517","Jammu and Kashmir","India",2020-01-26,0,0,0
"518","Jammu and Kashmir","India",2020-01-27,0,0,0
"519","Jammu and Kashmir","India",2020-01-28,0,0,0
"520","Jammu and Kashmir","India",2020-01-29,0,0,0
"521","Jammu and Kashmir","India",2020-01-30,0,0,0
"522","Jammu and Kashmir","India",2020-01-31,0,0,0
"523","Jammu and Kashmir","India",2020-02-01,0,0,0
"524","Jammu and Kashmir","India",2020-02-02,0,0,0
"525","Jammu and Kashmir","India",2020-02-03,0,0,0
"526","Jammu and Kashmir","India",2020-02-04,0,0,0
"527","Jammu and Kashmir","India",2020-02-05,0,0,0
"528","Jammu and Kashmir","India",2020-02-06,0,0,0
"529","Jammu and Kashmir","India",2020-02-07,0,0,0
"530","Jammu and Kashmir","India",2020-02-08,0,0,0
"531","Jammu and Kashmir","India",2020-02-09,0,0,0
"532","Jammu and Kashmir","India",2020-02-10,0,0,0
"533","Jammu and Kashmir","India",2020-02-11,0,0,0
"534","Jammu and Kashmir","India",2020-02-12,0,0,0
"535","Jammu and Kashmir","India",2020-02-13,0,0,0
"536","Jammu and Kashmir","India",2020-02-14,0,0,0
"537","Jammu and Kashmir","India",2020-02-15,0,0,0
"538","Jammu and Kashmir","India",2020-02-16,0,0,0
"539","Jammu and Kashmir","India",2020-02-17,0,0,0
"540","Jammu and Kashmir","India",2020-02-18,0,0,0
"541","Jammu and Kashmir","India",2020-02-19,0,0,0
"542","Jammu and Kashmir","India",2020-02-20,0,0,0
"543","Jammu and Kashmir","India",2020-02-21,0,0,0
"544","Jammu and Kashmir","India",2020-02-22,0,0,0
"545","Jammu and Kashmir","India",2020-02-23,0,0,0
